escalation_id,alert_id,analyst_id,required,escalated_at,escalation_target,incident_id,status
ESC-1389,ALT-007102,ANL-036,Yes,2026-07-30 18:05:00,Tier-2 CSIRT,INC-2027390,Escalated
ESC-1390,ALT-007105,ANL-034,Yes,2026-06-13 03:12:00,Tier-2 CSIRT,INC-2027391,Escalated
ESC-1391,ALT-007117,ANL-040,Yes,2026-07-01 14:30:00,Tier-2 CSIRT,INC-2027392,Escalated
ESC-1392,ALT-007120,ANL-030,Yes,2026-08-31 22:56:00,Tier-2 CSIRT,INC-2027393,Escalated
ESC-1393,ALT-007121,ANL-038,Yes,2026-09-04 21:29:00,Tier-2 CSIRT,INC-2027394,Escalated
ESC-1394,ALT-007125,ANL-029,Yes,2026-07-31 23:49:00,Tier-2 CSIRT,INC-2027395,Escalated
ESC-1395,ALT-007126,ANL-031,Yes,2026-07-06 18:10:00,Tier-2 CSIRT,INC-2027396,Escalated
ESC-1396,ALT-007134,ANL-039,Yes,2026-09-02 09:56:00,Tier-2 CSIRT,INC-2027397,Escalated
ESC-1397,ALT-007136,ANL-039,Yes,2026-06-24 20:40:00,Tier-2 CSIRT,INC-2027398,Escalated
ESC-1398,ALT-007141,ANL-040,Yes,2026-07-03 17:31:00,Tier-2 CSIRT,INC-2027399,Escalated
ESC-1399,ALT-007144,ANL-031,Yes,2026-07-22 20:44:00,Tier-2 CSIRT,INC-2027400,Escalated
ESC-1400,ALT-007149,ANL-028,Yes,2026-09-04 09:31:00,Tier-2 CSIRT,INC-2027401,Escalated
ESC-1401,ALT-007156,ANL-029,Yes,2026-08-24 09:05:00,Tier-2 CSIRT,INC-2027402,Escalated
ESC-1402,ALT-007171,ANL-034,Yes,2026-07-27 16:12:00,Tier-2 CSIRT,INC-2027403,Escalated
ESC-1403,ALT-007172,ANL-036,Yes,2026-09-08 19:57:00,Tier-2 CSIRT,INC-2027404,Escalated
ESC-1404,ALT-007175,ANL-032,Yes,2026-08-19 14:17:00,Tier-2 CSIRT,INC-2027405,Escalated
ESC-1405,ALT-007181,ANL-030,Yes,2026-07-05 22:34:00,Tier-2 CSIRT,INC-2027406,Escalated
ESC-1406,ALT-007186,ANL-033,Yes,2026-07-12 16:56:00,Tier-2 CSIRT,INC-2027407,Escalated
ESC-1407,ALT-007193,ANL-027,Yes,2026-08-02 06:53:00,Tier-2 CSIRT,INC-2027408,Escalated
ESC-1408,ALT-007196,ANL-025,Yes,2026-08-14 08:16:00,Tier-2 CSIRT,INC-2027409,Escalated
ESC-1409,ALT-007199,ANL-023,Yes,2026-06-24 17:09:00,Tier-2 CSIRT,INC-2027410,Escalated
ESC-1410,ALT-007200,ANL-030,Yes,2026-09-04 15:49:00,Tier-2 CSIRT,INC-2027411,Escalated
ESC-1411,ALT-007225,ANL-047,Yes,2026-08-19 22:13:00,Tier-2 CSIRT,INC-2027412,Escalated
ESC-1412,ALT-007229,ANL-049,Yes,2026-09-02 12:45:00,Tier-2 CSIRT,INC-2027413,Escalated
ESC-1413,ALT-007230,ANL-053,Yes,2026-07-08 02:17:00,Tier-2 CSIRT,INC-2027414,Escalated
ESC-1414,ALT-007240,ANL-055,Yes,2026-06-15 15:13:00,Tier-2 CSIRT,INC-2027415,Escalated
ESC-1415,ALT-007247,ANL-047,Yes,2026-08-16 21:41:00,Tier-2 CSIRT,INC-2027416,Escalated
ESC-1416,ALT-007272,ANL-054,Yes,2026-07-22 14:49:00,Tier-2 CSIRT,INC-2027417,Escalated
ESC-1417,ALT-007277,ANL-055,Yes,2026-07-07 01:43:00,Tier-2 CSIRT,INC-2027418,Escalated
ESC-1418,ALT-007278,ANL-050,Yes,2026-06-28 01:52:00,Tier-2 CSIRT,INC-2027419,Escalated
ESC-1419,ALT-007286,ANL-048,Yes,2026-08-11 11:02:00,Tier-2 CSIRT,INC-2027420,Escalated
ESC-1420,ALT-007304,ANL-053,Yes,2026-06-24 08:36:00,Tier-2 CSIRT,INC-2027421,Escalated
ESC-1421,ALT-007308,ANL-051,Yes,2026-08-07 10:51:00,Tier-2 CSIRT,INC-2027422,Escalated
ESC-1422,ALT-007309,ANL-050,Yes,2026-09-03 01:08:00,Tier-2 CSIRT,INC-2027423,Escalated
ESC-1423,ALT-007315,ANL-041,Yes,2026-07-13 06:59:00,Tier-2 CSIRT,INC-2027424,Escalated
ESC-1424,ALT-007328,ANL-044,Yes,2026-07-05 19:39:00,Tier-2 CSIRT,INC-2027425,Escalated
ESC-1425,ALT-007332,ANL-046,Yes,2026-07-16 17:40:00,Tier-2 CSIRT,INC-2027426,Escalated
ESC-1426,ALT-007336,ANL-042,Yes,2026-08-13 21:38:00,Tier-2 CSIRT,INC-2027427,Escalated
ESC-1427,ALT-007339,ANL-044,Yes,2026-07-26 22:36:00,Tier-2 CSIRT,INC-2027428,Escalated
ESC-1428,ALT-007341,ANL-049,Yes,2026-06-26 17:40:00,Tier-2 CSIRT,INC-2027429,Escalated
ESC-1429,ALT-007342,ANL-053,Yes,2026-07-22 18:36:00,Tier-2 CSIRT,INC-2027430,Escalated
ESC-1430,ALT-007351,ANL-050,Yes,2026-08-28 02:35:00,Tier-2 CSIRT,INC-2027431,Escalated
ESC-1431,ALT-007353,ANL-049,Yes,2026-08-02 03:58:00,Tier-2 CSIRT,INC-2027432,Escalated
ESC-1432,ALT-007358,ANL-045,Yes,2026-06-13 12:17:00,Tier-2 CSIRT,INC-2027433,Escalated
ESC-1433,ALT-007367,ANL-044,Yes,2026-07-28 07:36:00,Tier-2 CSIRT,INC-2027434,Escalated
ESC-1434,ALT-007394,ANL-044,Yes,2026-09-01 16:31:00,Tier-2 CSIRT,INC-2027435,Escalated
ESC-1435,ALT-007395,ANL-049,Yes,2026-07-28 10:47:00,Tier-2 CSIRT,INC-2027436,Escalated
ESC-1436,ALT-007402,ANL-051,Yes,2026-06-29 13:04:00,Tier-2 CSIRT,INC-2027437,Escalated
ESC-1437,ALT-007417,ANL-047,Yes,2026-08-23 04:52:00,Tier-2 CSIRT,INC-2027438,Escalated
ESC-1438,ALT-007420,ANL-042,Yes,2026-08-22 03:03:00,Tier-2 CSIRT,INC-2027439,Escalated
ESC-1439,ALT-007433,ANL-044,Yes,2026-06-12 12:32:00,Tier-2 CSIRT,INC-2027440,Escalated
ESC-1440,ALT-007438,ANL-047,Yes,2026-08-19 03:13:00,Tier-2 CSIRT,INC-2027441,Escalated
ESC-1441,ALT-007488,ANL-048,Yes,2026-06-25 01:56:00,Tier-2 CSIRT,INC-2027442,Escalated
ESC-1442,ALT-007491,ANL-043,Yes,2026-07-09 17:37:00,Tier-2 CSIRT,INC-2027443,Escalated
ESC-1443,ALT-007503,ANL-050,Yes,2026-07-31 06:46:00,Tier-2 CSIRT,INC-2027444,Escalated
ESC-1444,ALT-007507,ANL-042,Yes,2026-06-17 14:22:00,Tier-2 CSIRT,INC-2027445,Escalated
ESC-1445,ALT-007514,ANL-046,Yes,2026-09-02 08:37:00,Tier-2 CSIRT,INC-2027446,Escalated
ESC-1446,ALT-007524,ANL-048,Yes,2026-07-05 18:44:00,Tier-2 CSIRT,INC-2027447,Escalated
ESC-1447,ALT-007525,ANL-053,Yes,2026-09-06 06:17:00,Tier-2 CSIRT,INC-2027448,Escalated
ESC-1448,ALT-007528,ANL-053,Yes,2026-08-18 10:44:00,Tier-2 CSIRT,INC-2027449,Escalated
ESC-1449,ALT-007541,ANL-053,Yes,2026-08-30 03:15:00,Tier-2 CSIRT,INC-2027450,Escalated
ESC-1450,ALT-007543,ANL-045,Yes,2026-07-14 00:08:00,Tier-2 CSIRT,INC-2027451,Escalated
ESC-1451,ALT-007544,ANL-042,Yes,2026-07-16 06:41:00,Tier-2 CSIRT,INC-2027452,Escalated
ESC-1452,ALT-007547,ANL-043,Yes,2026-07-06 02:11:00,Tier-2 CSIRT,INC-2027453,Escalated
ESC-1453,ALT-007565,ANL-048,Yes,2026-07-09 12:56:00,Tier-2 CSIRT,INC-2027454,Escalated
ESC-1454,ALT-007571,ANL-053,Yes,2026-09-02 15:24:00,Tier-2 CSIRT,INC-2027455,Escalated
ESC-1455,ALT-007575,ANL-048,Yes,2026-08-06 05:15:00,Tier-2 CSIRT,INC-2027456,Escalated
ESC-1456,ALT-007586,ANL-042,Yes,2026-06-20 21:59:00,Tier-2 CSIRT,INC-2027457,Escalated
ESC-1457,ALT-007592,ANL-052,Yes,2026-09-01 19:39:00,Tier-2 CSIRT,INC-2027458,Escalated
ESC-1458,ALT-007597,ANL-051,Yes,2026-08-27 02:26:00,Tier-2 CSIRT,INC-2027459,Escalated
ESC-1459,ALT-007602,ANL-051,Yes,2026-07-08 22:50:00,Tier-2 CSIRT,INC-2027460,Escalated
ESC-1460,ALT-007605,ANL-053,Yes,2026-06-28 14:52:00,Tier-2 CSIRT,INC-2027461,Escalated
ESC-1461,ALT-007608,ANL-041,Yes,2026-07-12 19:19:00,Tier-2 CSIRT,INC-2027462,Escalated
ESC-1462,ALT-007621,ANL-045,Yes,2026-06-22 15:48:00,Tier-2 CSIRT,INC-2027463,Escalated
ESC-1463,ALT-007622,ANL-047,Yes,2026-06-18 18:13:00,Tier-2 CSIRT,INC-2027464,Escalated
ESC-1464,ALT-007623,ANL-050,Yes,2026-07-04 01:49:00,Tier-2 CSIRT,INC-2027465,Escalated
ESC-1465,ALT-007625,ANL-041,Yes,2026-08-26 09:15:00,Tier-2 CSIRT,INC-2027466,Escalated
ESC-1466,ALT-007633,ANL-054,Yes,2026-09-04 21:36:00,Tier-2 CSIRT,INC-2027467,Escalated
ESC-1467,ALT-007648,ANL-046,Yes,2026-07-15 18:55:00,Tier-2 CSIRT,INC-2027468,Escalated
ESC-1468,ALT-007649,ANL-050,Yes,2026-07-28 23:54:00,Tier-2 CSIRT,INC-2027469,Escalated
ESC-1469,ALT-007665,ANL-049,Yes,2026-08-23 18:25:00,Tier-2 CSIRT,INC-2027470,Escalated
ESC-1470,ALT-007700,ANL-047,Yes,2026-06-20 22:33:00,Tier-2 CSIRT,INC-2027471,Escalated
ESC-1471,ALT-007704,ANL-047,Yes,2026-06-17 14:25:00,Tier-2 CSIRT,INC-2027472,Escalated
ESC-1472,ALT-007721,ANL-045,Yes,2026-08-22 21:20:00,Tier-2 CSIRT,INC-2027473,Escalated
ESC-1473,ALT-007736,ANL-044,Yes,2026-06-29 15:43:00,Tier-2 CSIRT,INC-2027474,Escalated
ESC-1474,ALT-007738,ANL-044,Yes,2026-09-03 13:55:00,Tier-2 CSIRT,INC-2027475,Escalated
ESC-1475,ALT-007739,ANL-043,Yes,2026-06-13 22:44:00,Tier-2 CSIRT,INC-2027476,Escalated
ESC-1476,ALT-007754,ANL-044,Yes,2026-08-14 06:23:00,Tier-2 CSIRT,INC-2027477,Escalated
ESC-1477,ALT-007766,ANL-043,Yes,2026-09-01 08:32:00,Tier-2 CSIRT,INC-2027478,Escalated
ESC-1478,ALT-007771,ANL-046,Yes,2026-08-16 07:52:00,Tier-2 CSIRT,INC-2027479,Escalated
ESC-1479,ALT-007781,ANL-042,Yes,2026-08-23 20:27:00,Tier-2 CSIRT,INC-2027480,Escalated
ESC-1480,ALT-007784,ANL-048,Yes,2026-08-07 01:46:00,Tier-2 CSIRT,INC-2027481,Escalated
ESC-1481,ALT-007787,ANL-051,Yes,2026-06-15 18:13:00,Tier-2 CSIRT,INC-2027482,Escalated
ESC-1482,ALT-007790,ANL-050,Yes,2026-09-09 15:13:00,Tier-2 CSIRT,INC-2027483,Escalated
ESC-1483,ALT-007796,ANL-047,Yes,2026-08-10 17:28:00,Tier-2 CSIRT,INC-2027484,Escalated
ESC-1484,ALT-007799,ANL-049,Yes,2026-07-08 15:06:00,Tier-2 CSIRT,INC-2027485,Escalated
ESC-1485,ALT-007800,ANL-052,Yes,2026-09-01 02:15:00,Tier-2 CSIRT,INC-2027486,Escalated
ESC-1486,ALT-007805,ANL-048,Yes,2026-07-25 19:18:00,Tier-2 CSIRT,INC-2027487,Escalated
ESC-1487,ALT-007807,ANL-053,Yes,2026-07-25 11:14:00,Tier-2 CSIRT,INC-2027488,Escalated
ESC-1488,ALT-007810,ANL-052,Yes,2026-07-14 10:18:00,Tier-2 CSIRT,INC-2027489,Escalated
ESC-1489,ALT-007820,ANL-052,Yes,2026-08-05 08:58:00,Tier-2 CSIRT,INC-2027490,Escalated
ESC-1490,ALT-007836,ANL-044,Yes,2026-07-12 05:20:00,Tier-2 CSIRT,INC-2027491,Escalated
ESC-1491,ALT-007839,ANL-054,Yes,2026-09-05 03:22:00,Tier-2 CSIRT,INC-2027492,Escalated
ESC-1492,ALT-007875,ANL-055,Yes,2026-06-13 10:26:00,Tier-2 CSIRT,INC-2027493,Escalated
ESC-1493,ALT-007909,ANL-044,Yes,2026-06-18 17:48:00,Tier-2 CSIRT,INC-2027494,Escalated
ESC-1494,ALT-007912,ANL-051,Yes,2026-08-21 20:39:00,Tier-2 CSIRT,INC-2027495,Escalated
ESC-1495,ALT-007913,ANL-043,Yes,2026-07-23 03:06:00,Tier-2 CSIRT,INC-2027496,Escalated
ESC-1496,ALT-007924,ANL-053,Yes,2026-08-07 00:37:00,Tier-2 CSIRT,INC-2027497,Escalated
ESC-1497,ALT-007926,ANL-050,Yes,2026-07-07 16:21:00,Tier-2 CSIRT,INC-2027498,Escalated
ESC-1498,ALT-007947,ANL-050,Yes,2026-06-29 23:29:00,Tier-2 CSIRT,INC-2027499,Escalated
ESC-1499,ALT-007949,ANL-046,Yes,2026-06-13 21:38:00,Tier-2 CSIRT,INC-2027500,Escalated
ESC-1500,ALT-007956,ANL-042,Yes,2026-09-02 17:21:00,Tier-2 CSIRT,INC-2027501,Escalated
ESC-1501,ALT-007957,ANL-052,Yes,2026-08-21 02:57:00,Tier-2 CSIRT,INC-2027502,Escalated
ESC-1502,ALT-007964,ANL-045,Yes,2026-06-30 04:02:00,Tier-2 CSIRT,INC-2027503,Escalated
ESC-1503,ALT-007973,ANL-050,Yes,2026-06-30 21:28:00,Tier-2 CSIRT,INC-2027504,Escalated
ESC-1504,ALT-007984,ANL-045,Yes,2026-06-21 13:53:00,Tier-2 CSIRT,INC-2027505,Escalated
ESC-1505,ALT-007986,ANL-048,Yes,2026-08-09 08:46:00,Tier-2 CSIRT,INC-2027506,Escalated
ESC-1506,ALT-008013,ANL-042,Yes,2026-06-21 10:07:00,Tier-2 CSIRT,INC-2027507,Escalated
ESC-1507,ALT-008034,ANL-054,Yes,2026-07-28 22:11:00,Tier-2 CSIRT,INC-2027508,Escalated
ESC-1508,ALT-008037,ANL-044,Yes,2026-08-17 08:45:00,Tier-2 CSIRT,INC-2027509,Escalated
ESC-1509,ALT-008050,ANL-051,Yes,2026-08-30 18:43:00,Tier-2 CSIRT,INC-2027510,Escalated
ESC-1510,ALT-008058,ANL-048,Yes,2026-06-16 14:50:00,Tier-2 CSIRT,INC-2027511,Escalated
ESC-1511,ALT-008061,ANL-045,Yes,2026-08-25 20:09:00,Tier-2 CSIRT,INC-2027512,Escalated
ESC-1512,ALT-008068,ANL-053,Yes,2026-08-27 10:50:00,Tier-2 CSIRT,INC-2027513,Escalated
ESC-1513,ALT-008071,ANL-048,Yes,2026-08-22 16:20:00,Tier-2 CSIRT,INC-2027514,Escalated
ESC-1514,ALT-008076,ANL-047,Yes,2026-07-12 11:40:00,Tier-2 CSIRT,INC-2027515,Escalated
ESC-1515,ALT-008077,ANL-047,Yes,2026-07-03 09:25:00,Tier-2 CSIRT,INC-2027516,Escalated
ESC-1516,ALT-008087,ANL-054,Yes,2026-08-05 08:56:00,Tier-2 CSIRT,INC-2027517,Escalated
ESC-1517,ALT-008091,ANL-043,Yes,2026-06-15 19:15:00,Tier-2 CSIRT,INC-2027518,Escalated
ESC-1518,ALT-008093,ANL-046,Yes,2026-06-27 12:18:00,Tier-2 CSIRT,INC-2027519,Escalated
ESC-1519,ALT-008102,ANL-050,Yes,2026-08-20 14:29:00,Tier-2 CSIRT,INC-2027520,Escalated
ESC-1520,ALT-008103,ANL-053,Yes,2026-08-14 00:37:00,Tier-2 CSIRT,INC-2027521,Escalated
ESC-1521,ALT-008106,ANL-043,Yes,2026-07-29 04:50:00,Tier-2 CSIRT,INC-2027522,Escalated
ESC-1522,ALT-008111,ANL-054,Yes,2026-08-09 23:41:00,Tier-2 CSIRT,INC-2027523,Escalated
ESC-1523,ALT-008126,ANL-052,Yes,2026-07-14 02:40:00,Tier-2 CSIRT,INC-2027524,Escalated
ESC-1524,ALT-008128,ANL-044,Yes,2026-08-16 08:49:00,Tier-2 CSIRT,INC-2027525,Escalated
ESC-1525,ALT-008132,ANL-043,Yes,2026-07-01 18:04:00,Tier-2 CSIRT,INC-2027526,Escalated
ESC-1526,ALT-008149,ANL-054,Yes,2026-06-19 14:24:00,Tier-2 CSIRT,INC-2027527,Escalated
ESC-1527,ALT-008150,ANL-049,Yes,2026-07-10 10:09:00,Tier-2 CSIRT,INC-2027528,Escalated
ESC-1528,ALT-008152,ANL-046,Yes,2026-07-22 17:44:00,Tier-2 CSIRT,INC-2027529,Escalated
ESC-1529,ALT-008157,ANL-050,Yes,2026-06-26 08:11:00,Tier-2 CSIRT,INC-2027530,Escalated
ESC-1530,ALT-008179,ANL-041,Yes,2026-08-03 15:11:00,Tier-2 CSIRT,INC-2027531,Escalated
ESC-1531,ALT-008183,ANL-044,Yes,2026-09-10 00:20:00,Tier-2 CSIRT,INC-2027532,Escalated
ESC-1532,ALT-008184,ANL-041,Yes,2026-07-23 22:21:00,Tier-2 CSIRT,INC-2027533,Escalated
ESC-1533,ALT-008186,ANL-048,Yes,2026-07-27 10:38:00,Tier-2 CSIRT,INC-2027534,Escalated
ESC-1534,ALT-008198,ANL-042,Yes,2026-09-01 12:43:00,Tier-2 CSIRT,INC-2027535,Escalated
ESC-1535,ALT-008202,ANL-045,Yes,2026-07-15 10:54:00,Tier-2 CSIRT,INC-2027536,Escalated
ESC-1536,ALT-008205,ANL-041,Yes,2026-08-30 09:50:00,Tier-2 CSIRT,INC-2027537,Escalated
ESC-1537,ALT-008206,ANL-047,Yes,2026-07-24 21:56:00,Tier-2 CSIRT,INC-2027538,Escalated
ESC-1538,ALT-008212,ANL-045,Yes,2026-08-19 03:59:00,Tier-2 CSIRT,INC-2027539,Escalated
ESC-1539,ALT-008240,ANL-054,Yes,2026-07-18 06:21:00,Tier-2 CSIRT,INC-2027540,Escalated
ESC-1540,ALT-008241,ANL-043,Yes,2026-08-08 20:19:00,Tier-2 CSIRT,INC-2027541,Escalated
ESC-1541,ALT-008244,ANL-047,Yes,2026-08-07 22:52:00,Tier-2 CSIRT,INC-2027542,Escalated
ESC-1542,ALT-008246,ANL-049,Yes,2026-06-22 19:00:00,Tier-2 CSIRT,INC-2027543,Escalated
ESC-1543,ALT-008267,ANL-045,Yes,2026-07-21 23:15:00,Tier-2 CSIRT,INC-2027544,Escalated
ESC-1544,ALT-008271,ANL-046,Yes,2026-08-16 10:27:00,Tier-2 CSIRT,INC-2027545,Escalated
ESC-1545,ALT-008280,ANL-052,Yes,2026-06-16 15:01:00,Tier-2 CSIRT,INC-2027546,Escalated
ESC-1546,ALT-008288,ANL-043,Yes,2026-06-17 00:54:00,Tier-2 CSIRT,INC-2027547,Escalated
ESC-1547,ALT-008299,ANL-047,Yes,2026-08-12 17:24:00,Tier-2 CSIRT,INC-2027548,Escalated
ESC-1548,ALT-008316,ANL-042,Yes,2026-07-26 02:10:00,Tier-2 CSIRT,INC-2027549,Escalated
ESC-1549,ALT-008332,ANL-055,Yes,2026-08-23 10:57:00,Tier-2 CSIRT,INC-2027550,Escalated
ESC-1550,ALT-008341,ANL-048,Yes,2026-06-14 14:36:00,Tier-2 CSIRT,INC-2027551,Escalated
ESC-1551,ALT-008343,ANL-050,Yes,2026-08-08 15:28:00,Tier-2 CSIRT,INC-2027552,Escalated
ESC-1552,ALT-008357,ANL-052,Yes,2026-07-24 11:45:00,Tier-2 CSIRT,INC-2027553,Escalated
ESC-1553,ALT-008361,ANL-053,Yes,2026-07-12 04:48:00,Tier-2 CSIRT,INC-2027554,Escalated
ESC-1554,ALT-008369,ANL-049,Yes,2026-06-29 17:26:00,Tier-2 CSIRT,INC-2027555,Escalated
ESC-1555,ALT-008374,ANL-052,Yes,2026-06-24 19:26:00,Tier-2 CSIRT,INC-2027556,Escalated
ESC-1556,ALT-008375,ANL-041,Yes,2026-06-25 20:54:00,Tier-2 CSIRT,INC-2027557,Escalated
ESC-1557,ALT-008376,ANL-049,Yes,2026-07-25 05:25:00,Tier-2 CSIRT,INC-2027558,Escalated
ESC-1558,ALT-008389,ANL-043,Yes,2026-07-16 07:07:00,Tier-2 CSIRT,INC-2027559,Escalated
ESC-1559,ALT-008400,ANL-046,Yes,2026-07-07 01:31:00,Tier-2 CSIRT,INC-2027560,Escalated
ESC-1560,ALT-008404,ANL-052,Yes,2026-07-14 09:45:00,Tier-2 CSIRT,INC-2027561,Escalated
ESC-1561,ALT-008406,ANL-051,Yes,2026-06-23 11:50:00,Tier-2 CSIRT,INC-2027562,Escalated
ESC-1562,ALT-008415,ANL-053,Yes,2026-07-23 09:43:00,Tier-2 CSIRT,INC-2027563,Escalated
ESC-1563,ALT-008430,ANL-044,Yes,2026-06-25 12:34:00,Tier-2 CSIRT,INC-2027564,Escalated
ESC-1564,ALT-008445,ANL-049,Yes,2026-07-23 20:02:00,Tier-2 CSIRT,INC-2027565,Escalated
ESC-1565,ALT-008452,ANL-052,Yes,2026-06-24 13:39:00,Tier-2 CSIRT,INC-2027566,Escalated
ESC-1566,ALT-008456,ANL-055,Yes,2026-07-10 11:13:00,Tier-2 CSIRT,INC-2027567,Escalated
ESC-1567,ALT-008461,ANL-044,Yes,2026-06-12 10:05:00,Tier-2 CSIRT,INC-2027568,Escalated
ESC-1568,ALT-008462,ANL-053,Yes,2026-08-08 17:35:00,Tier-2 CSIRT,INC-2027569,Escalated
ESC-1569,ALT-008463,ANL-043,Yes,2026-08-03 16:21:00,Tier-2 CSIRT,INC-2027570,Escalated
ESC-1570,ALT-008473,ANL-047,Yes,2026-07-12 19:43:00,Tier-2 CSIRT,INC-2027571,Escalated
ESC-1571,ALT-008474,ANL-043,Yes,2026-07-26 05:51:00,Tier-2 CSIRT,INC-2027572,Escalated
ESC-1572,ALT-008475,ANL-042,Yes,2026-06-30 20:59:00,Tier-2 CSIRT,INC-2027573,Escalated
ESC-1573,ALT-008497,ANL-051,Yes,2026-08-03 15:08:00,Tier-2 CSIRT,INC-2027574,Escalated
ESC-1574,ALT-008520,ANL-055,Yes,2026-09-07 19:15:00,Tier-2 CSIRT,INC-2027575,Escalated
ESC-1575,ALT-008524,ANL-041,Yes,2026-08-19 11:21:00,Tier-2 CSIRT,INC-2027576,Escalated
ESC-1576,ALT-008529,ANL-044,Yes,2026-07-03 16:10:00,Tier-2 CSIRT,INC-2027577,Escalated
ESC-1577,ALT-008538,ANL-046,Yes,2026-06-23 11:05:00,Tier-2 CSIRT,INC-2027578,Escalated
ESC-1578,ALT-008568,ANL-043,Yes,2026-07-23 03:16:00,Tier-2 CSIRT,INC-2027579,Escalated
ESC-1579,ALT-008580,ANL-053,Yes,2026-06-29 07:08:00,Tier-2 CSIRT,INC-2027580,Escalated
ESC-1580,ALT-008590,ANL-051,Yes,2026-07-24 04:13:00,Tier-2 CSIRT,INC-2027581,Escalated
ESC-1581,ALT-008596,ANL-044,Yes,2026-08-22 05:39:00,Tier-2 CSIRT,INC-2027582,Escalated
ESC-1582,ALT-008603,ANL-048,Yes,2026-09-09 12:17:00,Tier-2 CSIRT,INC-2027583,Escalated
ESC-1583,ALT-008606,ANL-049,Yes,2026-07-13 15:45:00,Tier-2 CSIRT,INC-2027584,Escalated
ESC-1584,ALT-008608,ANL-041,Yes,2026-08-13 18:24:00,Tier-2 CSIRT,INC-2027585,Escalated
ESC-1585,ALT-008611,ANL-053,Yes,2026-08-14 22:03:00,Tier-2 CSIRT,INC-2027586,Escalated
ESC-1586,ALT-008628,ANL-043,Yes,2026-09-07 08:01:00,Tier-2 CSIRT,INC-2027587,Escalated
ESC-1587,ALT-008673,ANL-049,Yes,2026-09-02 06:45:00,Tier-2 CSIRT,INC-2027588,Escalated
ESC-1588,ALT-008676,ANL-049,Yes,2026-06-26 21:11:00,Tier-2 CSIRT,INC-2027589,Escalated
ESC-1589,ALT-008694,ANL-041,Yes,2026-08-03 19:39:00,Tier-2 CSIRT,INC-2027590,Escalated
ESC-1590,ALT-008707,ANL-053,Yes,2026-07-26 23:05:00,Tier-2 CSIRT,INC-2027591,Escalated
ESC-1591,ALT-008708,ANL-050,Yes,2026-08-16 07:54:00,Tier-2 CSIRT,INC-2027592,Escalated
ESC-1592,ALT-008713,ANL-047,Yes,2026-07-01 00:40:00,Tier-2 CSIRT,INC-2027593,Escalated
ESC-1593,ALT-008722,ANL-048,Yes,2026-06-19 23:30:00,Tier-2 CSIRT,INC-2027594,Escalated
ESC-1594,ALT-008727,ANL-053,Yes,2026-07-06 20:23:00,Tier-2 CSIRT,INC-2027595,Escalated
ESC-1595,ALT-008743,ANL-055,Yes,2026-07-10 14:07:00,Tier-2 CSIRT,INC-2027596,Escalated
ESC-1596,ALT-008751,ANL-047,Yes,2026-08-10 10:36:00,Tier-2 CSIRT,INC-2027597,Escalated
ESC-1597,ALT-008754,ANL-042,Yes,2026-06-25 02:21:00,Tier-2 CSIRT,INC-2027598,Escalated
ESC-1598,ALT-008771,ANL-051,Yes,2026-08-07 13:06:00,Tier-2 CSIRT,INC-2027599,Escalated
ESC-1599,ALT-008775,ANL-052,Yes,2026-09-07 12:36:00,Tier-2 CSIRT,INC-2027600,Escalated
ESC-1600,ALT-008784,ANL-055,Yes,2026-07-22 08:45:00,Tier-2 CSIRT,INC-2027601,Escalated
ESC-1601,ALT-008805,ANL-051,Yes,2026-07-31 15:46:00,Tier-2 CSIRT,INC-2027602,Escalated
ESC-1602,ALT-008811,ANL-041,Yes,2026-08-25 07:37:00,Tier-2 CSIRT,INC-2027603,Escalated
ESC-1603,ALT-008813,ANL-046,Yes,2026-09-01 02:15:00,Tier-2 CSIRT,INC-2027604,Escalated
ESC-1604,ALT-008815,ANL-046,Yes,2026-07-05 23:02:00,Tier-2 CSIRT,INC-2027605,Escalated
ESC-1605,ALT-008826,ANL-043,Yes,2026-07-22 02:46:00,Tier-2 CSIRT,INC-2027606,Escalated
ESC-1606,ALT-008832,ANL-042,Yes,2026-08-31 20:09:00,Tier-2 CSIRT,INC-2027607,Escalated
ESC-1607,ALT-008839,ANL-051,Yes,2026-08-26 19:34:00,Tier-2 CSIRT,INC-2027608,Escalated
ESC-1608,ALT-008853,ANL-053,Yes,2026-07-02 21:41:00,Tier-2 CSIRT,INC-2027609,Escalated
ESC-1609,ALT-008865,ANL-041,Yes,2026-07-04 06:38:00,Tier-2 CSIRT,INC-2027610,Escalated
ESC-1610,ALT-008866,ANL-048,Yes,2026-08-01 13:19:00,Tier-2 CSIRT,INC-2027611,Escalated
ESC-1611,ALT-008879,ANL-047,Yes,2026-06-23 14:04:00,Tier-2 CSIRT,INC-2027612,Escalated
ESC-1612,ALT-008894,ANL-054,Yes,2026-09-04 00:44:00,Tier-2 CSIRT,INC-2027613,Escalated
ESC-1613,ALT-008901,ANL-047,Yes,2026-08-20 01:12:00,Tier-2 CSIRT,INC-2027614,Escalated
ESC-1614,ALT-008904,ANL-054,Yes,2026-06-26 10:41:00,Tier-2 CSIRT,INC-2027615,Escalated
ESC-1615,ALT-008910,ANL-052,Yes,2026-07-31 15:07:00,Tier-2 CSIRT,INC-2027616,Escalated
ESC-1616,ALT-008924,ANL-045,Yes,2026-09-06 09:24:00,Tier-2 CSIRT,INC-2027617,Escalated
