investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-06054,ALT-010126,ANL-046,2026-07-21 11:23:00,2026-07-21 11:25:18,2.3,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06055,ALT-010127,ANL-041,2026-07-16 00:10:00,2026-07-16 00:11:36,1.6,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06056,ALT-010129,ANL-044,2026-06-27 16:41:00,2026-06-27 16:41:54,0.9,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06057,ALT-010130,ANL-053,2026-07-27 19:59:00,2026-07-27 20:00:30,1.5,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06058,ALT-010132,ANL-049,2026-06-28 09:10:00,2026-06-28 09:12:00,2.0,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06059,ALT-010133,ANL-048,2026-06-25 03:55:00,2026-06-25 03:57:12,2.2,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06060,ALT-010134,ANL-048,2026-07-23 20:37:00,2026-07-23 20:38:48,1.8,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06061,ALT-010136,ANL-046,2026-08-13 20:53:00,2026-08-13 20:55:18,2.3,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06062,ALT-010137,ANL-055,2026-07-15 05:45:00,2026-07-15 05:45:48,0.8,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06063,ALT-010138,ANL-055,2026-07-05 00:27:00,2026-07-05 00:28:42,1.7,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06064,ALT-010139,ANL-050,2026-07-21 09:44:00,2026-07-21 09:44:42,0.7,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06065,ALT-010140,ANL-043,2026-08-07 04:14:00,2026-08-07 04:15:06,1.1,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06066,ALT-010141,ANL-047,2026-07-29 04:35:00,2026-07-29 04:36:18,1.3,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06067,ALT-010142,ANL-050,2026-07-11 09:33:00,2026-07-11 09:33:42,0.7,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06068,ALT-010143,ANL-045,2026-08-25 13:19:00,2026-08-25 13:20:48,1.8,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06069,ALT-010144,ANL-042,2026-08-04 20:08:00,2026-08-04 20:08:48,0.8,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06070,ALT-010145,ANL-049,2026-06-29 03:44:00,2026-06-29 03:45:00,1.0,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06071,ALT-010147,ANL-051,2026-08-29 19:05:00,2026-08-29 19:07:00,2.0,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06072,ALT-010148,ANL-055,2026-08-30 02:16:00,2026-08-30 02:17:24,1.4,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06073,ALT-010151,ANL-045,2026-06-18 16:36:00,2026-06-18 16:36:48,0.8,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06074,ALT-010152,ANL-052,2026-09-01 12:57:00,2026-09-01 12:58:30,1.5,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06075,ALT-010153,ANL-052,2026-06-26 13:34:00,2026-06-26 13:35:42,1.7,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06076,ALT-010154,ANL-054,2026-08-02 17:44:00,2026-08-02 17:45:24,1.4,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06077,ALT-010155,ANL-051,2026-06-25 02:47:00,2026-06-25 02:47:48,0.8,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06078,ALT-010158,ANL-053,2026-08-16 16:33:00,2026-08-16 16:33:48,0.8,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06079,ALT-010159,ANL-046,2026-07-28 06:11:00,2026-07-28 06:12:12,1.2,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06080,ALT-010160,ANL-051,2026-09-02 03:34:00,2026-09-02 03:35:12,1.2,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06081,ALT-010161,ANL-053,2026-07-21 04:23:00,2026-07-21 04:24:48,1.8,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06082,ALT-010162,ANL-053,2026-08-28 16:14:00,2026-08-28 16:15:18,1.3,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06083,ALT-010165,ANL-041,2026-06-23 15:24:00,2026-06-23 15:25:06,1.1,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06084,ALT-010167,ANL-045,2026-07-04 18:06:00,2026-07-04 18:08:06,2.1,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06085,ALT-010168,ANL-042,2026-07-25 02:01:00,2026-07-25 02:01:54,0.9,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06086,ALT-010169,ANL-051,2026-08-18 12:02:00,2026-08-18 12:04:06,2.1,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06087,ALT-010170,ANL-047,2026-07-24 16:45:00,2026-07-24 16:47:18,2.3,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06088,ALT-010171,ANL-042,2026-08-28 02:23:00,2026-08-28 02:24:30,1.5,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06089,ALT-010173,ANL-047,2026-07-23 05:23:00,2026-07-23 05:23:48,0.8,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06090,ALT-010175,ANL-041,2026-09-09 19:56:00,2026-09-09 19:58:18,2.3,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06091,ALT-010176,ANL-051,2026-08-07 16:53:00,2026-08-07 16:55:18,2.3,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06092,ALT-010177,ANL-045,2026-09-10 05:45:00,2026-09-10 05:46:18,1.3,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06093,ALT-010178,ANL-042,2026-07-07 21:16:00,2026-07-07 21:17:00,1.0,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06094,ALT-010180,ANL-049,2026-06-30 10:38:00,2026-06-30 10:39:00,1.0,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06095,ALT-010182,ANL-044,2026-08-10 03:47:00,2026-08-10 03:48:30,1.5,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06096,ALT-010183,ANL-054,2026-07-03 15:52:00,2026-07-03 15:53:48,1.8,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06097,ALT-010184,ANL-048,2026-07-02 12:05:00,2026-07-02 12:06:06,1.1,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06098,ALT-010185,ANL-048,2026-07-18 00:36:00,2026-07-18 00:37:30,1.5,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06099,ALT-010187,ANL-049,2026-09-06 12:29:00,2026-09-06 12:30:54,1.9,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06100,ALT-010190,ANL-054,2026-07-01 00:04:00,2026-07-01 00:06:06,2.1,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06101,ALT-010191,ANL-049,2026-06-30 00:28:00,2026-06-30 00:28:42,0.7,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06102,ALT-010192,ANL-048,2026-08-02 06:45:00,2026-08-02 06:45:48,0.8,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06103,ALT-010194,ANL-045,2026-06-12 18:19:00,2026-06-12 18:20:12,1.2,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06104,ALT-010195,ANL-048,2026-09-07 14:46:00,2026-09-07 14:48:12,2.2,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06105,ALT-010197,ANL-041,2026-08-26 10:19:00,2026-08-26 10:20:42,1.7,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06106,ALT-010199,ANL-046,2026-08-25 20:41:00,2026-08-25 20:42:00,1.0,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06107,ALT-010201,ANL-045,2026-08-21 22:40:00,2026-08-21 22:41:36,1.6,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06108,ALT-010202,ANL-054,2026-07-07 14:15:00,2026-07-07 14:16:12,1.2,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06109,ALT-010203,ANL-044,2026-07-13 22:18:00,2026-07-13 22:20:18,2.3,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06110,ALT-010205,ANL-049,2026-07-27 03:43:00,2026-07-27 03:44:12,1.2,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06111,ALT-010207,ANL-043,2026-09-01 14:27:00,2026-09-01 14:28:36,1.6,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06112,ALT-010209,ANL-043,2026-06-13 00:10:00,2026-06-13 00:11:06,1.1,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06113,ALT-010211,ANL-049,2026-08-24 18:02:00,2026-08-24 18:04:12,2.2,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06114,ALT-010212,ANL-054,2026-08-27 06:43:00,2026-08-27 06:44:12,1.2,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06115,ALT-010213,ANL-046,2026-07-06 02:08:00,2026-07-06 02:09:36,1.6,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06116,ALT-010214,ANL-055,2026-07-07 08:59:00,2026-07-07 09:00:54,1.9,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06117,ALT-010215,ANL-046,2026-06-16 12:58:00,2026-06-16 13:00:18,2.3,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06118,ALT-010217,ANL-049,2026-07-08 02:18:00,2026-07-08 02:20:06,2.1,"Cleared after quick glance. No anomaly.",1,0,Dismissed - Routine,No
INV-06119,ALT-010218,ANL-051,2026-06-19 20:27:00,2026-06-19 20:27:54,0.9,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06120,ALT-010221,ANL-052,2026-09-02 07:11:00,2026-09-02 07:11:36,0.6,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06121,ALT-010222,ANL-049,2026-06-24 03:44:00,2026-06-24 03:45:42,1.7,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06122,ALT-010225,ANL-050,2026-07-21 15:16:00,2026-07-21 15:17:48,1.8,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06123,ALT-010230,ANL-047,2026-08-27 00:42:00,2026-08-27 00:43:54,1.9,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06124,ALT-010231,ANL-043,2026-06-18 15:36:00,2026-06-18 15:38:24,2.4,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06125,ALT-010232,ANL-048,2026-08-18 09:54:00,2026-08-18 09:55:06,1.1,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06126,ALT-010236,ANL-043,2026-09-07 02:50:00,2026-09-07 02:51:18,1.3,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06127,ALT-010237,ANL-046,2026-08-15 11:38:00,2026-08-15 11:39:30,1.5,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06128,ALT-010238,ANL-050,2026-08-28 02:53:00,2026-08-28 02:55:06,2.1,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06129,ALT-010239,ANL-048,2026-08-27 22:31:00,2026-08-27 22:32:24,1.4,"Cleared after quick glance. No anomaly.",1,0,Dismissed - Routine,No
INV-06130,ALT-010241,ANL-042,2026-07-06 23:01:00,2026-07-06 23:02:18,1.3,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06131,ALT-010242,ANL-045,2026-07-20 10:46:00,2026-07-20 10:47:48,1.8,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06132,ALT-010244,ANL-045,2026-08-14 01:40:00,2026-08-14 01:41:36,1.6,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06133,ALT-010245,ANL-042,2026-08-07 19:31:00,2026-08-07 19:32:36,1.6,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06134,ALT-010246,ANL-054,2026-08-03 22:15:00,2026-08-03 22:16:24,1.4,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06135,ALT-010248,ANL-043,2026-08-06 12:17:00,2026-08-06 12:19:12,2.2,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06136,ALT-010249,ANL-048,2026-08-25 14:00:00,2026-08-25 14:02:18,2.3,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06137,ALT-010250,ANL-044,2026-08-10 08:28:00,2026-08-10 08:28:42,0.7,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06138,ALT-010251,ANL-053,2026-07-07 08:14:00,2026-07-07 08:15:54,1.9,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06139,ALT-010252,ANL-041,2026-06-14 15:19:00,2026-06-14 15:19:48,0.8,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06140,ALT-010255,ANL-043,2026-09-07 18:58:00,2026-09-07 18:59:48,1.8,"Cleared after quick glance. No anomaly.",1,0,Dismissed - Routine,No
INV-06141,ALT-010256,ANL-049,2026-07-12 12:17:00,2026-07-12 12:18:06,1.1,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06142,ALT-010257,ANL-045,2026-06-14 23:12:00,2026-06-14 23:14:18,2.3,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06143,ALT-010259,ANL-042,2026-08-30 14:44:00,2026-08-30 14:45:18,1.3,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06144,ALT-010260,ANL-050,2026-07-27 05:22:00,2026-07-27 05:23:18,1.3,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06145,ALT-010267,ANL-050,2026-07-16 23:17:00,2026-07-16 23:17:42,0.7,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06146,ALT-010270,ANL-052,2026-07-21 10:37:00,2026-07-21 10:37:48,0.8,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06147,ALT-010271,ANL-051,2026-07-21 15:41:00,2026-07-21 15:42:00,1.0,"No threat observed. Dismissed.",1,0,Dismissed - Routine,No
INV-06148,ALT-010272,ANL-053,2026-07-31 08:28:00,2026-07-31 08:30:00,2.0,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06149,ALT-010273,ANL-046,2026-08-20 21:30:00,2026-08-20 21:30:42,0.7,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06150,ALT-010274,ANL-045,2026-07-22 11:08:00,2026-07-22 11:09:12,1.2,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06151,ALT-010275,ANL-051,2026-07-26 06:16:00,2026-07-26 06:17:54,1.9,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06152,ALT-010276,ANL-044,2026-07-08 17:03:00,2026-07-08 17:04:54,1.9,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06153,ALT-010280,ANL-045,2026-07-10 21:56:00,2026-07-10 21:58:12,2.2,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06154,ALT-010283,ANL-048,2026-09-09 09:34:00,2026-09-09 09:35:48,1.8,"Cleared after quick glance. No anomaly.",0,0,Dismissed - Routine,No
INV-06155,ALT-010285,ANL-043,2026-08-19 18:42:00,2026-08-19 18:43:54,1.9,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06156,ALT-010287,ANL-052,2026-07-30 20:21:00,2026-07-30 20:21:42,0.7,"No threat observed. Dismissed.",0,0,Dismissed - Routine,No
INV-06157,ALT-010289,ANL-052,2026-07-07 20:52:00,2026-07-07 20:53:48,1.8,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06158,ALT-010290,ANL-046,2026-06-16 05:35:00,2026-06-16 05:36:42,1.7,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06159,ALT-010292,ANL-051,2026-08-29 10:36:00,2026-08-29 10:37:12,1.2,"Closed per quick check. False alarm.",0,0,Dismissed - Routine,No
INV-06160,ALT-010295,ANL-050,2026-08-31 17:26:00,2026-08-31 17:28:24,2.4,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06161,ALT-010297,ANL-053,2026-07-10 20:33:00,2026-07-10 20:34:30,1.5,"Brief review. Whitelisted activity.",0,0,Dismissed - Routine,No
INV-06162,ALT-010298,ANL-043,2026-09-09 14:38:00,2026-09-09 14:39:12,1.2,"Closed per quick check. False alarm.",1,0,Dismissed - Routine,No
INV-06163,ALT-010299,ANL-044,2026-08-13 07:49:00,2026-08-13 07:51:12,2.2,"Brief review. Whitelisted activity.",1,0,Dismissed - Routine,No
INV-06164,ALT-010301,ANL-070,2026-08-20 13:04:00,2026-08-20 13:07:54,3.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06165,ALT-010303,ANL-070,2026-07-03 10:01:00,2026-07-03 10:05:30,4.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06166,ALT-010304,ANL-075,2026-07-08 02:25:00,2026-07-08 02:29:36,4.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06167,ALT-010308,ANL-075,2026-08-23 13:45:00,2026-08-23 13:51:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06168,ALT-010309,ANL-058,2026-06-18 23:07:00,2026-06-18 23:12:06,5.1,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,Yes
INV-06169,ALT-010311,ANL-069,2026-08-25 00:53:00,2026-08-25 00:57:54,4.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06170,ALT-010312,ANL-056,2026-08-20 02:13:00,2026-08-20 02:16:54,3.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06171,ALT-010314,ANL-075,2026-08-19 01:41:00,2026-08-19 01:46:54,5.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06172,ALT-010315,ANL-060,2026-09-03 00:34:00,2026-09-03 00:38:42,4.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06173,ALT-010317,ANL-056,2026-07-24 03:10:00,2026-07-24 03:17:36,7.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06174,ALT-010318,ANL-066,2026-06-28 05:54:00,2026-06-28 06:01:12,7.2,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06175,ALT-010319,ANL-065,2026-08-11 14:53:00,2026-08-11 14:56:42,3.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06176,ALT-010320,ANL-069,2026-07-18 22:47:00,2026-07-18 22:52:54,5.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,Yes
INV-06177,ALT-010322,ANL-075,2026-07-17 17:11:00,2026-07-17 17:16:00,5.0,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06178,ALT-010323,ANL-057,2026-08-05 13:33:00,2026-08-05 13:38:24,5.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-06179,ALT-010324,ANL-058,2026-07-19 17:14:00,2026-07-19 17:22:30,8.5,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06180,ALT-010325,ANL-060,2026-06-30 00:55:00,2026-06-30 01:01:18,6.3,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06181,ALT-010326,ANL-066,2026-07-28 19:08:00,2026-07-28 19:15:54,7.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06182,ALT-010327,ANL-070,2026-08-25 05:06:00,2026-08-25 05:10:54,4.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-06183,ALT-010328,ANL-063,2026-07-08 21:54:00,2026-07-08 22:00:54,6.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06184,ALT-010331,ANL-066,2026-08-08 17:13:00,2026-08-08 17:18:36,5.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-06185,ALT-010334,ANL-070,2026-09-03 04:13:00,2026-09-03 04:17:54,4.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,0,Resolved - Standard Process,No
INV-06186,ALT-010335,ANL-073,2026-07-22 03:27:00,2026-07-22 03:33:24,6.4,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06187,ALT-010336,ANL-060,2026-08-06 04:06:00,2026-08-06 04:12:42,6.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06188,ALT-010344,ANL-075,2026-07-20 07:19:00,2026-07-20 07:25:48,6.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06189,ALT-010347,ANL-067,2026-08-30 08:40:00,2026-08-30 08:46:36,6.6,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06190,ALT-010349,ANL-067,2026-06-20 07:41:00,2026-06-20 07:46:42,5.7,"Triage evaluation completed per playbook. Review indicators match documented known exception.",1,1,Resolved - Standard Process,No
INV-06191,ALT-010351,ANL-057,2026-08-15 07:43:00,2026-08-15 07:51:54,8.9,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
INV-06192,ALT-010353,ANL-064,2026-08-06 03:58:00,2026-08-06 04:05:48,7.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,0,Resolved - Standard Process,No
INV-06193,ALT-010355,ANL-059,2026-08-01 14:43:00,2026-08-01 14:47:48,4.8,"Triage evaluation completed per playbook. Review indicators match documented known exception.",2,1,Resolved - Standard Process,No
